fs_id,path,class_label,ship_type,polarization,label,is_cargo,google_path
fs_3187,data/classification/fs/fs_3187.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3187.tiff
fs_3188,data/classification/fs/fs_3188.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3188.tiff
fs_3189,data/classification/fs/fs_3189.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3189.tiff
fs_3190,data/classification/fs/fs_3190.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3190.tiff
fs_3191,data/classification/fs/fs_3191.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3191.tiff
fs_3192,data/classification/fs/fs_3192.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3192.tiff
fs_3193,data/classification/fs/fs_3193.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3193.tiff
fs_3194,data/classification/fs/fs_3194.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3194.tiff
fs_3195,data/classification/fs/fs_3195.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3195.tiff
fs_3196,data/classification/fs/fs_3196.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3196.tiff
fs_3197,data/classification/fs/fs_3197.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3197.tiff
fs_3198,data/classification/fs/fs_3198.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3198.tiff
fs_3199,data/classification/fs/fs_3199.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3199.tiff
fs_3200,data/classification/fs/fs_3200.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3200.tiff
fs_3201,data/classification/fs/fs_3201.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3201.tiff
fs_3202,data/classification/fs/fs_3202.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3202.tiff
fs_3203,data/classification/fs/fs_3203.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3203.tiff
fs_3204,data/classification/fs/fs_3204.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3204.tiff
fs_3205,data/classification/fs/fs_3205.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3205.tiff
fs_3206,data/classification/fs/fs_3206.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3206.tiff
fs_3207,data/classification/fs/fs_3207.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3207.tiff
fs_3208,data/classification/fs/fs_3208.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3208.tiff
fs_3209,data/classification/fs/fs_3209.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3209.tiff
fs_3210,data/classification/fs/fs_3210.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3210.tiff
fs_3211,data/classification/fs/fs_3211.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3211.tiff
fs_3212,data/classification/fs/fs_3212.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3212.tiff
fs_3213,data/classification/fs/fs_3213.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3213.tiff
fs_3214,data/classification/fs/fs_3214.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3214.tiff
fs_3215,data/classification/fs/fs_3215.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3215.tiff
fs_3216,data/classification/fs/fs_3216.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3216.tiff
fs_3217,data/classification/fs/fs_3217.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3217.tiff
fs_3218,data/classification/fs/fs_3218.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3218.tiff
fs_3219,data/classification/fs/fs_3219.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3219.tiff
fs_3220,data/classification/fs/fs_3220.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3220.tiff
fs_3221,data/classification/fs/fs_3221.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3221.tiff
fs_3222,data/classification/fs/fs_3222.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3222.tiff
fs_3223,data/classification/fs/fs_3223.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3223.tiff
fs_3224,data/classification/fs/fs_3224.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3224.tiff
fs_3225,data/classification/fs/fs_3225.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3225.tiff
fs_3226,data/classification/fs/fs_3226.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3226.tiff
fs_3227,data/classification/fs/fs_3227.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3227.tiff
fs_3228,data/classification/fs/fs_3228.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3228.tiff
fs_3229,data/classification/fs/fs_3229.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3229.tiff
fs_3230,data/classification/fs/fs_3230.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3230.tiff
fs_3231,data/classification/fs/fs_3231.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3231.tiff
fs_3232,data/classification/fs/fs_3232.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3232.tiff
fs_3233,data/classification/fs/fs_3233.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3233.tiff
fs_3234,data/classification/fs/fs_3234.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3234.tiff
fs_3235,data/classification/fs/fs_3235.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3235.tiff
fs_3236,data/classification/fs/fs_3236.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3236.tiff
fs_3237,data/classification/fs/fs_3237.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3237.tiff
fs_3238,data/classification/fs/fs_3238.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3238.tiff
fs_3239,data/classification/fs/fs_3239.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3239.tiff
fs_3240,data/classification/fs/fs_3240.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3240.tiff
fs_3241,data/classification/fs/fs_3241.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3241.tiff
fs_3242,data/classification/fs/fs_3242.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3242.tiff
fs_3243,data/classification/fs/fs_3243.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3243.tiff
fs_3244,data/classification/fs/fs_3244.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3244.tiff
fs_3245,data/classification/fs/fs_3245.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3245.tiff
fs_3246,data/classification/fs/fs_3246.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3246.tiff
fs_3247,data/classification/fs/fs_3247.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3247.tiff
fs_3248,data/classification/fs/fs_3248.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3248.tiff
fs_3249,data/classification/fs/fs_3249.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3249.tiff
fs_3250,data/classification/fs/fs_3250.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3250.tiff
fs_3251,data/classification/fs/fs_3251.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3251.tiff
fs_3252,data/classification/fs/fs_3252.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3252.tiff
fs_3253,data/classification/fs/fs_3253.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3253.tiff
fs_3254,data/classification/fs/fs_3254.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3254.tiff
fs_3255,data/classification/fs/fs_3255.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3255.tiff
fs_3256,data/classification/fs/fs_3256.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3256.tiff
fs_3257,data/classification/fs/fs_3257.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3257.tiff
fs_3258,data/classification/fs/fs_3258.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3258.tiff
fs_3259,data/classification/fs/fs_3259.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3259.tiff
fs_3260,data/classification/fs/fs_3260.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3260.tiff
fs_3261,data/classification/fs/fs_3261.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3261.tiff
fs_3262,data/classification/fs/fs_3262.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3262.tiff
fs_3263,data/classification/fs/fs_3263.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3263.tiff
fs_3264,data/classification/fs/fs_3264.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3264.tiff
fs_3265,data/classification/fs/fs_3265.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3265.tiff
fs_3266,data/classification/fs/fs_3266.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3266.tiff
fs_3267,data/classification/fs/fs_3267.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3267.tiff
fs_3268,data/classification/fs/fs_3268.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3268.tiff
fs_3269,data/classification/fs/fs_3269.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3269.tiff
fs_3270,data/classification/fs/fs_3270.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3270.tiff
fs_3271,data/classification/fs/fs_3271.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3271.tiff
fs_3272,data/classification/fs/fs_3272.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3272.tiff
fs_3273,data/classification/fs/fs_3273.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3273.tiff
fs_3274,data/classification/fs/fs_3274.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3274.tiff
fs_3275,data/classification/fs/fs_3275.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3275.tiff
fs_3276,data/classification/fs/fs_3276.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3276.tiff
fs_3277,data/classification/fs/fs_3277.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3277.tiff
fs_3278,data/classification/fs/fs_3278.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3278.tiff
fs_3279,data/classification/fs/fs_3279.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3279.tiff
fs_3280,data/classification/fs/fs_3280.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3280.tiff
fs_3281,data/classification/fs/fs_3281.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3281.tiff
fs_3282,data/classification/fs/fs_3282.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3282.tiff
fs_3283,data/classification/fs/fs_3283.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3283.tiff
fs_3284,data/classification/fs/fs_3284.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3284.tiff
fs_3285,data/classification/fs/fs_3285.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3285.tiff
fs_3286,data/classification/fs/fs_3286.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3286.tiff
fs_3287,data/classification/fs/fs_3287.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3287.tiff
fs_3288,data/classification/fs/fs_3288.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3288.tiff
fs_3289,data/classification/fs/fs_3289.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3289.tiff
fs_3290,data/classification/fs/fs_3290.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3290.tiff
fs_3291,data/classification/fs/fs_3291.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3291.tiff
fs_3292,data/classification/fs/fs_3292.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3292.tiff
fs_3293,data/classification/fs/fs_3293.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3293.tiff
fs_3294,data/classification/fs/fs_3294.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3294.tiff
fs_3295,data/classification/fs/fs_3295.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3295.tiff
fs_3296,data/classification/fs/fs_3296.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3296.tiff
fs_3297,data/classification/fs/fs_3297.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3297.tiff
fs_3298,data/classification/fs/fs_3298.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3298.tiff
fs_3299,data/classification/fs/fs_3299.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3299.tiff
fs_3300,data/classification/fs/fs_3300.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3300.tiff
fs_3301,data/classification/fs/fs_3301.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3301.tiff
fs_3302,data/classification/fs/fs_3302.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3302.tiff
fs_3303,data/classification/fs/fs_3303.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3303.tiff
fs_3304,data/classification/fs/fs_3304.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3304.tiff
fs_3305,data/classification/fs/fs_3305.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3305.tiff
fs_3306,data/classification/fs/fs_3306.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3306.tiff
fs_3307,data/classification/fs/fs_3307.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3307.tiff
fs_3308,data/classification/fs/fs_3308.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3308.tiff
fs_3309,data/classification/fs/fs_3309.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3309.tiff
fs_3310,data/classification/fs/fs_3310.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3310.tiff
fs_3311,data/classification/fs/fs_3311.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3311.tiff
fs_3312,data/classification/fs/fs_3312.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3312.tiff
fs_3313,data/classification/fs/fs_3313.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3313.tiff
fs_3314,data/classification/fs/fs_3314.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3314.tiff
fs_3315,data/classification/fs/fs_3315.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3315.tiff
fs_3316,data/classification/fs/fs_3316.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3316.tiff
fs_3317,data/classification/fs/fs_3317.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3317.tiff
fs_3318,data/classification/fs/fs_3318.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3318.tiff
fs_3319,data/classification/fs/fs_3319.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3319.tiff
fs_3320,data/classification/fs/fs_3320.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3320.tiff
fs_3321,data/classification/fs/fs_3321.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3321.tiff
fs_3322,data/classification/fs/fs_3322.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3322.tiff
fs_3323,data/classification/fs/fs_3323.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3323.tiff
fs_3324,data/classification/fs/fs_3324.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3324.tiff
fs_3325,data/classification/fs/fs_3325.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3325.tiff
fs_3326,data/classification/fs/fs_3326.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3326.tiff
fs_3327,data/classification/fs/fs_3327.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3327.tiff
fs_3328,data/classification/fs/fs_3328.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3328.tiff
fs_3329,data/classification/fs/fs_3329.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3329.tiff
fs_3330,data/classification/fs/fs_3330.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3330.tiff
fs_3331,data/classification/fs/fs_3331.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3331.tiff
fs_3332,data/classification/fs/fs_3332.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3332.tiff
fs_3333,data/classification/fs/fs_3333.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3333.tiff
fs_3334,data/classification/fs/fs_3334.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3334.tiff
fs_3335,data/classification/fs/fs_3335.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3335.tiff
fs_3336,data/classification/fs/fs_3336.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3336.tiff
fs_3337,data/classification/fs/fs_3337.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3337.tiff
fs_3338,data/classification/fs/fs_3338.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3338.tiff
fs_3339,data/classification/fs/fs_3339.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3339.tiff
fs_3340,data/classification/fs/fs_3340.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3340.tiff
fs_3341,data/classification/fs/fs_3341.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3341.tiff
fs_3342,data/classification/fs/fs_3342.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3342.tiff
fs_3343,data/classification/fs/fs_3343.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3343.tiff
fs_3344,data/classification/fs/fs_3344.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3344.tiff
fs_3345,data/classification/fs/fs_3345.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3345.tiff
fs_3346,data/classification/fs/fs_3346.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3346.tiff
fs_3347,data/classification/fs/fs_3347.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3347.tiff
fs_3348,data/classification/fs/fs_3348.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3348.tiff
fs_3349,data/classification/fs/fs_3349.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3349.tiff
fs_3350,data/classification/fs/fs_3350.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3350.tiff
fs_3351,data/classification/fs/fs_3351.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3351.tiff
fs_3352,data/classification/fs/fs_3352.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3352.tiff
fs_3353,data/classification/fs/fs_3353.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3353.tiff
fs_3354,data/classification/fs/fs_3354.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3354.tiff
fs_3355,data/classification/fs/fs_3355.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3355.tiff
fs_3356,data/classification/fs/fs_3356.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3356.tiff
fs_3357,data/classification/fs/fs_3357.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3357.tiff
fs_3358,data/classification/fs/fs_3358.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3358.tiff
fs_3359,data/classification/fs/fs_3359.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3359.tiff
fs_3360,data/classification/fs/fs_3360.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3360.tiff
fs_3361,data/classification/fs/fs_3361.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3361.tiff
fs_3362,data/classification/fs/fs_3362.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3362.tiff
fs_3363,data/classification/fs/fs_3363.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3363.tiff
fs_3364,data/classification/fs/fs_3364.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3364.tiff
fs_3365,data/classification/fs/fs_3365.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3365.tiff
fs_3366,data/classification/fs/fs_3366.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3366.tiff
fs_3367,data/classification/fs/fs_3367.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3367.tiff
fs_3368,data/classification/fs/fs_3368.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3368.tiff
fs_3369,data/classification/fs/fs_3369.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3369.tiff
fs_3370,data/classification/fs/fs_3370.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3370.tiff
fs_3371,data/classification/fs/fs_3371.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3371.tiff
fs_3372,data/classification/fs/fs_3372.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3372.tiff
fs_3373,data/classification/fs/fs_3373.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3373.tiff
fs_3374,data/classification/fs/fs_3374.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3374.tiff
fs_3375,data/classification/fs/fs_3375.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3375.tiff
fs_3376,data/classification/fs/fs_3376.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3376.tiff
fs_3377,data/classification/fs/fs_3377.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3377.tiff
fs_3378,data/classification/fs/fs_3378.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3378.tiff
fs_3379,data/classification/fs/fs_3379.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3379.tiff
fs_3380,data/classification/fs/fs_3380.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3380.tiff
fs_3381,data/classification/fs/fs_3381.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3381.tiff
fs_3382,data/classification/fs/fs_3382.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3382.tiff
fs_3383,data/classification/fs/fs_3383.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3383.tiff
fs_3384,data/classification/fs/fs_3384.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3384.tiff
fs_3385,data/classification/fs/fs_3385.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3385.tiff
fs_3386,data/classification/fs/fs_3386.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3386.tiff
fs_3387,data/classification/fs/fs_3387.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3387.tiff
fs_3388,data/classification/fs/fs_3388.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3388.tiff
