os2_id,path,class_label,ship_type,polarization,label,is_cargo,google_path
os2_10439,data/classification/os2/os2_10439.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_10439.tif
os2_10440,data/classification/os2/os2_10440.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_10440.tif
os2_10441,data/classification/os2/os2_10441.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_10441.tif
os2_10442,data/classification/os2/os2_10442.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_10442.tif
os2_10443,data/classification/os2/os2_10443.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_10443.tif
os2_10444,data/classification/os2/os2_10444.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_10444.tif
os2_10445,data/classification/os2/os2_10445.tif,Other Type,0,vh,unknown,0,/content/drive/MyDrive/classification/os2/os2_10445.tif
os2_10446,data/classification/os2/os2_10446.tif,Other Type,0,vv,unknown,0,/content/drive/MyDrive/classification/os2/os2_10446.tif
os2_10447,data/classification/os2/os2_10447.tif,Other Type,155,vh,unknown,0,/content/drive/MyDrive/classification/os2/os2_10447.tif
os2_10448,data/classification/os2/os2_10448.tif,Other Type,155,vv,unknown,0,/content/drive/MyDrive/classification/os2/os2_10448.tif
os2_10449,data/classification/os2/os2_10449.tif,Other Type,0,vh,unknown,0,/content/drive/MyDrive/classification/os2/os2_10449.tif
os2_10450,data/classification/os2/os2_10450.tif,Other Type,0,vv,unknown,0,/content/drive/MyDrive/classification/os2/os2_10450.tif
os2_10451,data/classification/os2/os2_10451.tif,Other Type,0,vh,unknown,0,/content/drive/MyDrive/classification/os2/os2_10451.tif
os2_10452,data/classification/os2/os2_10452.tif,Other Type,0,vv,unknown,0,/content/drive/MyDrive/classification/os2/os2_10452.tif
os2_10453,data/classification/os2/os2_10453.tif,Other Type,90,vh,other,0,/content/drive/MyDrive/classification/os2/os2_10453.tif
os2_10454,data/classification/os2/os2_10454.tif,Other Type,90,vv,other,0,/content/drive/MyDrive/classification/os2/os2_10454.tif
os2_10455,data/classification/os2/os2_10455.tif,Other Type,0,vh,unknown,0,/content/drive/MyDrive/classification/os2/os2_10455.tif
os2_10456,data/classification/os2/os2_10456.tif,Other Type,0,vv,unknown,0,/content/drive/MyDrive/classification/os2/os2_10456.tif
os2_10457,data/classification/os2/os2_10457.tif,Other Type,0,vh,unknown,0,/content/drive/MyDrive/classification/os2/os2_10457.tif
os2_10458,data/classification/os2/os2_10458.tif,Other Type,0,vv,unknown,0,/content/drive/MyDrive/classification/os2/os2_10458.tif
os2_10459,data/classification/os2/os2_10459.tif,Other Type,0,vh,unknown,0,/content/drive/MyDrive/classification/os2/os2_10459.tif
os2_10460,data/classification/os2/os2_10460.tif,Other Type,0,vv,unknown,0,/content/drive/MyDrive/classification/os2/os2_10460.tif
os2_10461,data/classification/os2/os2_10461.tif,Other Type,0,vh,unknown,0,/content/drive/MyDrive/classification/os2/os2_10461.tif
os2_10462,data/classification/os2/os2_10462.tif,Other Type,0,vv,unknown,0,/content/drive/MyDrive/classification/os2/os2_10462.tif
os2_10463,data/classification/os2/os2_10463.tif,Other Type,90,vh,other,0,/content/drive/MyDrive/classification/os2/os2_10463.tif
os2_10464,data/classification/os2/os2_10464.tif,Other Type,90,vv,other,0,/content/drive/MyDrive/classification/os2/os2_10464.tif
os2_10465,data/classification/os2/os2_10465.tif,Other Type,0,vh,unknown,0,/content/drive/MyDrive/classification/os2/os2_10465.tif
os2_10466,data/classification/os2/os2_10466.tif,Other Type,0,vv,unknown,0,/content/drive/MyDrive/classification/os2/os2_10466.tif
os2_10467,data/classification/os2/os2_10467.tif,Other Type,0,vh,unknown,0,/content/drive/MyDrive/classification/os2/os2_10467.tif
os2_10468,data/classification/os2/os2_10468.tif,Other Type,0,vv,unknown,0,/content/drive/MyDrive/classification/os2/os2_10468.tif
os2_10469,data/classification/os2/os2_10469.tif,Other Type,0,vh,unknown,0,/content/drive/MyDrive/classification/os2/os2_10469.tif
os2_10470,data/classification/os2/os2_10470.tif,Other Type,0,vv,unknown,0,/content/drive/MyDrive/classification/os2/os2_10470.tif
os2_10471,data/classification/os2/os2_10471.tif,Other Type,0,vh,unknown,0,/content/drive/MyDrive/classification/os2/os2_10471.tif
os2_10472,data/classification/os2/os2_10472.tif,Other Type,0,vv,unknown,0,/content/drive/MyDrive/classification/os2/os2_10472.tif
os2_10473,data/classification/os2/os2_10473.tif,Other Type,0,vh,unknown,0,/content/drive/MyDrive/classification/os2/os2_10473.tif
os2_10474,data/classification/os2/os2_10474.tif,Other Type,0,vv,unknown,0,/content/drive/MyDrive/classification/os2/os2_10474.tif
os2_10475,data/classification/os2/os2_10475.tif,Other Type,0,vh,unknown,0,/content/drive/MyDrive/classification/os2/os2_10475.tif
os2_10476,data/classification/os2/os2_10476.tif,Other Type,0,vv,unknown,0,/content/drive/MyDrive/classification/os2/os2_10476.tif
os2_10477,data/classification/os2/os2_10477.tif,Other Type,90,vh,other,0,/content/drive/MyDrive/classification/os2/os2_10477.tif
os2_10478,data/classification/os2/os2_10478.tif,Other Type,90,vv,other,0,/content/drive/MyDrive/classification/os2/os2_10478.tif
os2_10479,data/classification/os2/os2_10479.tif,Passenger,60,vh,passenger,0,/content/drive/MyDrive/classification/os2/os2_10479.tif
os2_10480,data/classification/os2/os2_10480.tif,Passenger,60,vv,passenger,0,/content/drive/MyDrive/classification/os2/os2_10480.tif
os2_10481,data/classification/os2/os2_10481.tif,Tanker,80,vh,tanker,0,/content/drive/MyDrive/classification/os2/os2_10481.tif
os2_10482,data/classification/os2/os2_10482.tif,Tanker,80,vv,tanker,0,/content/drive/MyDrive/classification/os2/os2_10482.tif
os2_10483,data/classification/os2/os2_10483.tif,Tanker,82,vh,tanker,0,/content/drive/MyDrive/classification/os2/os2_10483.tif
os2_10484,data/classification/os2/os2_10484.tif,Tanker,82,vv,tanker,0,/content/drive/MyDrive/classification/os2/os2_10484.tif
os2_10485,data/classification/os2/os2_10485.tif,Tanker,80,vh,tanker,0,/content/drive/MyDrive/classification/os2/os2_10485.tif
os2_10486,data/classification/os2/os2_10486.tif,Tanker,80,vv,tanker,0,/content/drive/MyDrive/classification/os2/os2_10486.tif
os2_10487,data/classification/os2/os2_10487.tif,Tanker,80,vh,tanker,0,/content/drive/MyDrive/classification/os2/os2_10487.tif
os2_10488,data/classification/os2/os2_10488.tif,Tanker,80,vv,tanker,0,/content/drive/MyDrive/classification/os2/os2_10488.tif
os2_10489,data/classification/os2/os2_10489.tif,Tanker,80,vh,tanker,0,/content/drive/MyDrive/classification/os2/os2_10489.tif
os2_10490,data/classification/os2/os2_10490.tif,Tanker,80,vv,tanker,0,/content/drive/MyDrive/classification/os2/os2_10490.tif
os2_10491,data/classification/os2/os2_10491.tif,Tanker,82,vh,tanker,0,/content/drive/MyDrive/classification/os2/os2_10491.tif
os2_10492,data/classification/os2/os2_10492.tif,Tanker,82,vv,tanker,0,/content/drive/MyDrive/classification/os2/os2_10492.tif
os2_10493,data/classification/os2/os2_10493.tif,Tanker,80,vh,tanker,0,/content/drive/MyDrive/classification/os2/os2_10493.tif
os2_10494,data/classification/os2/os2_10494.tif,Tanker,80,vv,tanker,0,/content/drive/MyDrive/classification/os2/os2_10494.tif
os2_10495,data/classification/os2/os2_10495.tif,Tanker,84,vh,tanker,0,/content/drive/MyDrive/classification/os2/os2_10495.tif
os2_10496,data/classification/os2/os2_10496.tif,Tanker,84,vv,tanker,0,/content/drive/MyDrive/classification/os2/os2_10496.tif
os2_10497,data/classification/os2/os2_10497.tif,Tanker,80,vh,tanker,0,/content/drive/MyDrive/classification/os2/os2_10497.tif
os2_10498,data/classification/os2/os2_10498.tif,Tanker,80,vv,tanker,0,/content/drive/MyDrive/classification/os2/os2_10498.tif
os2_10499,data/classification/os2/os2_10499.tif,Tanker,83,vh,tanker,0,/content/drive/MyDrive/classification/os2/os2_10499.tif
os2_10500,data/classification/os2/os2_10500.tif,Tanker,83,vv,tanker,0,/content/drive/MyDrive/classification/os2/os2_10500.tif
os2_10501,data/classification/os2/os2_10501.tif,Tanker,80,vh,tanker,0,/content/drive/MyDrive/classification/os2/os2_10501.tif
os2_10502,data/classification/os2/os2_10502.tif,Tanker,80,vv,tanker,0,/content/drive/MyDrive/classification/os2/os2_10502.tif
os2_10503,data/classification/os2/os2_10503.tif,Tanker,81,vh,tanker,0,/content/drive/MyDrive/classification/os2/os2_10503.tif
os2_10504,data/classification/os2/os2_10504.tif,Tanker,81,vv,tanker,0,/content/drive/MyDrive/classification/os2/os2_10504.tif
os2_10505,data/classification/os2/os2_10505.tif,Tanker,80,vh,tanker,0,/content/drive/MyDrive/classification/os2/os2_10505.tif
os2_10506,data/classification/os2/os2_10506.tif,Tanker,80,vv,tanker,0,/content/drive/MyDrive/classification/os2/os2_10506.tif
os2_10507,data/classification/os2/os2_10507.tif,Tanker,81,vh,tanker,0,/content/drive/MyDrive/classification/os2/os2_10507.tif
os2_10508,data/classification/os2/os2_10508.tif,Tanker,81,vv,tanker,0,/content/drive/MyDrive/classification/os2/os2_10508.tif
os2_10509,data/classification/os2/os2_10509.tif,Tanker,80,vh,tanker,0,/content/drive/MyDrive/classification/os2/os2_10509.tif
os2_10510,data/classification/os2/os2_10510.tif,Tanker,80,vv,tanker,0,/content/drive/MyDrive/classification/os2/os2_10510.tif
os2_10511,data/classification/os2/os2_10511.tif,Tanker,80,vh,tanker,0,/content/drive/MyDrive/classification/os2/os2_10511.tif
os2_10512,data/classification/os2/os2_10512.tif,Tanker,80,vv,tanker,0,/content/drive/MyDrive/classification/os2/os2_10512.tif
os2_10513,data/classification/os2/os2_10513.tif,Tanker,80,vh,tanker,0,/content/drive/MyDrive/classification/os2/os2_10513.tif
os2_10514,data/classification/os2/os2_10514.tif,Tanker,80,vv,tanker,0,/content/drive/MyDrive/classification/os2/os2_10514.tif
os2_10515,data/classification/os2/os2_10515.tif,Tanker,80,vh,tanker,0,/content/drive/MyDrive/classification/os2/os2_10515.tif
os2_10516,data/classification/os2/os2_10516.tif,Tanker,80,vv,tanker,0,/content/drive/MyDrive/classification/os2/os2_10516.tif
os2_10517,data/classification/os2/os2_10517.tif,Tanker,80,vh,tanker,0,/content/drive/MyDrive/classification/os2/os2_10517.tif
os2_10518,data/classification/os2/os2_10518.tif,Tanker,80,vv,tanker,0,/content/drive/MyDrive/classification/os2/os2_10518.tif
os2_10519,data/classification/os2/os2_10519.tif,Tanker,84,vh,tanker,0,/content/drive/MyDrive/classification/os2/os2_10519.tif
os2_10520,data/classification/os2/os2_10520.tif,Tanker,84,vv,tanker,0,/content/drive/MyDrive/classification/os2/os2_10520.tif
os2_10521,data/classification/os2/os2_10521.tif,Tanker,80,vh,tanker,0,/content/drive/MyDrive/classification/os2/os2_10521.tif
os2_10522,data/classification/os2/os2_10522.tif,Tanker,80,vv,tanker,0,/content/drive/MyDrive/classification/os2/os2_10522.tif
os2_10523,data/classification/os2/os2_10523.tif,Tanker,80,vh,tanker,0,/content/drive/MyDrive/classification/os2/os2_10523.tif
os2_10524,data/classification/os2/os2_10524.tif,Tanker,80,vv,tanker,0,/content/drive/MyDrive/classification/os2/os2_10524.tif
os2_10525,data/classification/os2/os2_10525.tif,Tanker,80,vh,tanker,0,/content/drive/MyDrive/classification/os2/os2_10525.tif
os2_10526,data/classification/os2/os2_10526.tif,Tanker,80,vv,tanker,0,/content/drive/MyDrive/classification/os2/os2_10526.tif
os2_10527,data/classification/os2/os2_10527.tif,Tanker,80,vh,tanker,0,/content/drive/MyDrive/classification/os2/os2_10527.tif
os2_10528,data/classification/os2/os2_10528.tif,Tanker,80,vv,tanker,0,/content/drive/MyDrive/classification/os2/os2_10528.tif
os2_10529,data/classification/os2/os2_10529.tif,Tanker,80,vh,tanker,0,/content/drive/MyDrive/classification/os2/os2_10529.tif
os2_10530,data/classification/os2/os2_10530.tif,Tanker,80,vv,tanker,0,/content/drive/MyDrive/classification/os2/os2_10530.tif
os2_10531,data/classification/os2/os2_10531.tif,Tanker,80,vh,tanker,0,/content/drive/MyDrive/classification/os2/os2_10531.tif
os2_10532,data/classification/os2/os2_10532.tif,Tanker,80,vv,tanker,0,/content/drive/MyDrive/classification/os2/os2_10532.tif
os2_10533,data/classification/os2/os2_10533.tif,Tanker,80,vh,tanker,0,/content/drive/MyDrive/classification/os2/os2_10533.tif
os2_10534,data/classification/os2/os2_10534.tif,Tanker,80,vv,tanker,0,/content/drive/MyDrive/classification/os2/os2_10534.tif
os2_10535,data/classification/os2/os2_10535.tif,Tanker,82,vh,tanker,0,/content/drive/MyDrive/classification/os2/os2_10535.tif
os2_10536,data/classification/os2/os2_10536.tif,Tanker,82,vv,tanker,0,/content/drive/MyDrive/classification/os2/os2_10536.tif
os2_10537,data/classification/os2/os2_10537.tif,Tug,52,vh,engineering,0,/content/drive/MyDrive/classification/os2/os2_10537.tif
os2_10538,data/classification/os2/os2_10538.tif,Tug,52,vv,engineering,0,/content/drive/MyDrive/classification/os2/os2_10538.tif
os2_10539,data/classification/os2/os2_10539.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_10539.tif
os2_10540,data/classification/os2/os2_10540.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_10540.tif
os2_10541,data/classification/os2/os2_10541.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_10541.tif
os2_10542,data/classification/os2/os2_10542.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_10542.tif
os2_10543,data/classification/os2/os2_10543.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_10543.tif
os2_10544,data/classification/os2/os2_10544.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_10544.tif
os2_10545,data/classification/os2/os2_10545.tif,Cargo,71,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_10545.tif
os2_10546,data/classification/os2/os2_10546.tif,Cargo,71,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_10546.tif
os2_10547,data/classification/os2/os2_10547.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_10547.tif
os2_10548,data/classification/os2/os2_10548.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_10548.tif
os2_10549,data/classification/os2/os2_10549.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_10549.tif
os2_10550,data/classification/os2/os2_10550.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_10550.tif
os2_10551,data/classification/os2/os2_10551.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_10551.tif
os2_10552,data/classification/os2/os2_10552.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_10552.tif
os2_10553,data/classification/os2/os2_10553.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_10553.tif
os2_10554,data/classification/os2/os2_10554.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_10554.tif
os2_10555,data/classification/os2/os2_10555.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_10555.tif
os2_10556,data/classification/os2/os2_10556.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_10556.tif
os2_10557,data/classification/os2/os2_10557.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_10557.tif
os2_10558,data/classification/os2/os2_10558.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_10558.tif
os2_10559,data/classification/os2/os2_10559.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_10559.tif
os2_10560,data/classification/os2/os2_10560.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_10560.tif
os2_10561,data/classification/os2/os2_10561.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_10561.tif
os2_10562,data/classification/os2/os2_10562.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_10562.tif
os2_10563,data/classification/os2/os2_10563.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_10563.tif
os2_10564,data/classification/os2/os2_10564.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_10564.tif
os2_10565,data/classification/os2/os2_10565.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_10565.tif
os2_10566,data/classification/os2/os2_10566.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_10566.tif
os2_10567,data/classification/os2/os2_10567.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_10567.tif
os2_10568,data/classification/os2/os2_10568.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_10568.tif
os2_10569,data/classification/os2/os2_10569.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_10569.tif
os2_10570,data/classification/os2/os2_10570.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_10570.tif
os2_10571,data/classification/os2/os2_10571.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_10571.tif
os2_10572,data/classification/os2/os2_10572.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_10572.tif
os2_10573,data/classification/os2/os2_10573.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_10573.tif
os2_10574,data/classification/os2/os2_10574.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_10574.tif
os2_10575,data/classification/os2/os2_10575.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_10575.tif
os2_10576,data/classification/os2/os2_10576.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_10576.tif
os2_10577,data/classification/os2/os2_10577.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_10577.tif
os2_10578,data/classification/os2/os2_10578.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_10578.tif
os2_10579,data/classification/os2/os2_10579.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_10579.tif
os2_10580,data/classification/os2/os2_10580.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_10580.tif
os2_10581,data/classification/os2/os2_10581.tif,Cargo,79,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_10581.tif
os2_10582,data/classification/os2/os2_10582.tif,Cargo,79,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_10582.tif
os2_10583,data/classification/os2/os2_10583.tif,Cargo,71,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_10583.tif
os2_10584,data/classification/os2/os2_10584.tif,Cargo,71,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_10584.tif
os2_10585,data/classification/os2/os2_10585.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_10585.tif
os2_10586,data/classification/os2/os2_10586.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_10586.tif
os2_10587,data/classification/os2/os2_10587.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_10587.tif
os2_10588,data/classification/os2/os2_10588.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_10588.tif
os2_10589,data/classification/os2/os2_10589.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_10589.tif
os2_10590,data/classification/os2/os2_10590.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_10590.tif
os2_10591,data/classification/os2/os2_10591.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_10591.tif
os2_10592,data/classification/os2/os2_10592.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_10592.tif
os2_10593,data/classification/os2/os2_10593.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_10593.tif
os2_10594,data/classification/os2/os2_10594.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_10594.tif
os2_10595,data/classification/os2/os2_10595.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_10595.tif
os2_10596,data/classification/os2/os2_10596.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_10596.tif
os2_10597,data/classification/os2/os2_10597.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_10597.tif
os2_10598,data/classification/os2/os2_10598.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_10598.tif
os2_10599,data/classification/os2/os2_10599.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_10599.tif
os2_10600,data/classification/os2/os2_10600.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_10600.tif
os2_10601,data/classification/os2/os2_10601.tif,Cargo,79,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_10601.tif
os2_10602,data/classification/os2/os2_10602.tif,Cargo,79,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_10602.tif
os2_10603,data/classification/os2/os2_10603.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_10603.tif
os2_10604,data/classification/os2/os2_10604.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_10604.tif
os2_10605,data/classification/os2/os2_10605.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_10605.tif
os2_10606,data/classification/os2/os2_10606.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_10606.tif
os2_10607,data/classification/os2/os2_10607.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_10607.tif
os2_10608,data/classification/os2/os2_10608.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_10608.tif
os2_10609,data/classification/os2/os2_10609.tif,Cargo,71,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_10609.tif
os2_10610,data/classification/os2/os2_10610.tif,Cargo,71,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_10610.tif
os2_10611,data/classification/os2/os2_10611.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_10611.tif
os2_10612,data/classification/os2/os2_10612.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_10612.tif
os2_10613,data/classification/os2/os2_10613.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_10613.tif
os2_10614,data/classification/os2/os2_10614.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_10614.tif
os2_10615,data/classification/os2/os2_10615.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_10615.tif
os2_10616,data/classification/os2/os2_10616.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_10616.tif
os2_10617,data/classification/os2/os2_10617.tif,Cargo,71,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_10617.tif
os2_10618,data/classification/os2/os2_10618.tif,Cargo,71,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_10618.tif
os2_10619,data/classification/os2/os2_10619.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_10619.tif
os2_10620,data/classification/os2/os2_10620.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_10620.tif
os2_10621,data/classification/os2/os2_10621.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_10621.tif
os2_10622,data/classification/os2/os2_10622.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_10622.tif
os2_10623,data/classification/os2/os2_10623.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_10623.tif
os2_10624,data/classification/os2/os2_10624.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_10624.tif
os2_10625,data/classification/os2/os2_10625.tif,Cargo,73,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_10625.tif
os2_10626,data/classification/os2/os2_10626.tif,Cargo,73,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_10626.tif
os2_10627,data/classification/os2/os2_10627.tif,Cargo,71,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_10627.tif
os2_10628,data/classification/os2/os2_10628.tif,Cargo,71,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_10628.tif
os2_10629,data/classification/os2/os2_10629.tif,Cargo,79,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_10629.tif
os2_10630,data/classification/os2/os2_10630.tif,Cargo,79,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_10630.tif
os2_10631,data/classification/os2/os2_10631.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_10631.tif
os2_10632,data/classification/os2/os2_10632.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_10632.tif
os2_10633,data/classification/os2/os2_10633.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_10633.tif
os2_10634,data/classification/os2/os2_10634.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_10634.tif
os2_10635,data/classification/os2/os2_10635.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_10635.tif
os2_10636,data/classification/os2/os2_10636.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_10636.tif
os2_10637,data/classification/os2/os2_10637.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_10637.tif
os2_10638,data/classification/os2/os2_10638.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_10638.tif
os2_10639,data/classification/os2/os2_10639.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_10639.tif
os2_10640,data/classification/os2/os2_10640.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_10640.tif
os2_10641,data/classification/os2/os2_10641.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_10641.tif
os2_10642,data/classification/os2/os2_10642.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_10642.tif
os2_10643,data/classification/os2/os2_10643.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_10643.tif
os2_10644,data/classification/os2/os2_10644.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_10644.tif
os2_10645,data/classification/os2/os2_10645.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_10645.tif
os2_10646,data/classification/os2/os2_10646.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_10646.tif
os2_10647,data/classification/os2/os2_10647.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_10647.tif
os2_10648,data/classification/os2/os2_10648.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_10648.tif
os2_10649,data/classification/os2/os2_10649.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_10649.tif
